"initial_alias","converted_alias","name","description","namespace"
"7919","DDX39B","DDX39B","DExD-box helicase 39B [Source:HGNC Symbol;Acc:HGNC:13917]","ENTREZGENE_ACC"
"23399","CTDNEP1","CTDNEP1","CTD nuclear envelope phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:19085]","ENTREZGENE_ACC"
"11100","HNRNPUL1","HNRNPUL1","heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011]","ENTREZGENE_ACC"
"23396","PIP5K1C","PIP5K1C","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma [Source:HGNC Symbol;Acc:HGNC:8996]","ENTREZGENE_ACC"
"4650","MYO9B","MYO9B","myosin IXB [Source:HGNC Symbol;Acc:HGNC:7609]","ENTREZGENE_ACC"
"4150","MAZ","MAZ","MYC associated zinc finger protein [Source:HGNC Symbol;Acc:HGNC:6914]","ENTREZGENE_ACC"
"7916","PRRC2A","PRRC2A","proline rich coiled-coil 2A [Source:HGNC Symbol;Acc:HGNC:13918]","ENTREZGENE_ACC"
"55700","MAP7D1","MAP7D1","MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514]","ENTREZGENE_ACC"
"25792","CIZ1","CIZ1","CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]","ENTREZGENE_ACC"
"6829","SUPT5H","SUPT5H","SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]","ENTREZGENE_ACC"
"3297","HSF1","HSF1","heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]","ENTREZGENE_ACC"
"10155","TRIM28","TRIM28","tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]","ENTREZGENE_ACC"
"8241","RBM10","RBM10","RNA binding motif protein 10 [Source:HGNC Symbol;Acc:HGNC:9896]","ENTREZGENE_ACC"
"22904","SBNO2","SBNO2","strawberry notch homolog 2 [Source:HGNC Symbol;Acc:HGNC:29158]","ENTREZGENE_ACC"
"3159","HMGA1","HMGA1","high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]","ENTREZGENE_ACC"
"9146","HGS","HGS","hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]","ENTREZGENE_ACC"
"4849","CNOT3","CNOT3","CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]","ENTREZGENE_ACC"
"6878","TAF6","TAF6","TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]","ENTREZGENE_ACC"
"9968","MED12","MED12","mediator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:11957]","ENTREZGENE_ACC"
"79171","RBM42","RBM42","RNA binding motif protein 42 [Source:HGNC Symbol;Acc:HGNC:28117]","ENTREZGENE_ACC"
"29888","STRN4","STRN4","striatin 4 [Source:HGNC Symbol;Acc:HGNC:15721]","ENTREZGENE_ACC"
"51586","MED15","MED15","mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]","ENTREZGENE_ACC"
"55201","MAP1S","MAP1S","microtubule associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]","ENTREZGENE_ACC"
"8289","ARID1A","ARID1A","AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]","ENTREZGENE_ACC"
"9112","MTA1","MTA1","metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410]","ENTREZGENE_ACC"
"7159","TP53BP2","TP53BP2","tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]","ENTREZGENE_ACC"
"51292","GMPR2","GMPR2","guanosine monophosphate reductase 2 [Source:HGNC Symbol;Acc:HGNC:4377]","ENTREZGENE_ACC"
"64172","OSGEPL1","OSGEPL1","O-sialoglycoprotein endopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23075]","ENTREZGENE_ACC"
"54851","ANKRD49","ANKRD49","ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970]","ENTREZGENE_ACC"
"51015","ISOC1","ISOC1","isochorismatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24254]","ENTREZGENE_ACC"
"57002","YAE1","YAE1","YAE1 maturation factor of ABCE1 [Source:HGNC Symbol;Acc:HGNC:24857]","ENTREZGENE_ACC"
"57325","KAT14","KAT14","lysine acetyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:15904]","ENTREZGENE_ACC"
"119559","SFXN4","SFXN4","sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]","ENTREZGENE_ACC"
"152579","SCFD2","SCFD2","sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]","ENTREZGENE_ACC"
"55622","TTC27","TTC27","tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]","ENTREZGENE_ACC"
"125228","FAM210A","FAM210A","family with sequence similarity 210 member A [Source:HGNC Symbol;Acc:HGNC:28346]","ENTREZGENE_ACC"
"80135","RPF1","RPF1","ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]","ENTREZGENE_ACC"
"10961","ERP29","ERP29","endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]","ENTREZGENE_ACC"
"54865","GPATCH4","GPATCH4","G-patch domain containing 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:25982]","ENTREZGENE_ACC"
"83989","FAM172A","FAM172A","family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]","ENTREZGENE_ACC"
"8772","FADD","FADD","Fas associated via death domain [Source:HGNC Symbol;Acc:HGNC:3573]","ENTREZGENE_ACC"
"55830","GLT8D1","GLT8D1","glycosyltransferase 8 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24870]","ENTREZGENE_ACC"
"10775","POP4","POP4","POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]","ENTREZGENE_ACC"
"112487","DTD2","DTD2","D-aminoacyl-tRNA deacylase 2 [Source:HGNC Symbol;Acc:HGNC:20277]","ENTREZGENE_ACC"
"64282","TENT4B","TENT4B","terminal nucleotidyltransferase 4B [Source:HGNC Symbol;Acc:HGNC:30758]","ENTREZGENE_ACC"
"10557","RPP38","RPP38","ribonuclease P/MRP subunit p38 [Source:HGNC Symbol;Acc:HGNC:30329]","ENTREZGENE_ACC"
"7024","TFCP2","TFCP2","transcription factor CP2 [Source:HGNC Symbol;Acc:HGNC:11748]","ENTREZGENE_ACC"
"25938","HEATR5A","HEATR5A","HEAT repeat containing 5A [Source:HGNC Symbol;Acc:HGNC:20276]","ENTREZGENE_ACC"
"11019","LIAS","LIAS","lipoic acid synthetase [Source:HGNC Symbol;Acc:HGNC:16429]","ENTREZGENE_ACC"
"51562","MBIP","MBIP","MAP3K12 binding inhibitory protein 1 [Source:HGNC Symbol;Acc:HGNC:20427]","ENTREZGENE_ACC"
"84437","MSANTD4","MSANTD4","Myb/SANT DNA binding domain containing 4 with coiled-coils [Source:HGNC Symbol;Acc:HGNC:29383]","ENTREZGENE_ACC"
"9678","PHF14","PHF14","PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]","ENTREZGENE_ACC"
"116092","DNTTIP1","DNTTIP1","deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160]","ENTREZGENE_ACC"
"51124","IER3IP1","IER3IP1","immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18550]","ENTREZGENE_ACC"
"54925","ZSCAN32","ZSCAN32","zinc finger and SCAN domain containing 32 [Source:HGNC Symbol;Acc:HGNC:20812]","ENTREZGENE_ACC"
"55888","ZKSCAN7","ZKSCAN7","zinc finger with KRAB and SCAN domains 7 [Source:HGNC Symbol;Acc:HGNC:12955]","ENTREZGENE_ACC"
"7259","TSPYL1","TSPYL1","TSPY like 1 [Source:HGNC Symbol;Acc:HGNC:12382]","ENTREZGENE_ACC"
"222068","TMED4","TMED4","transmembrane p24 trafficking protein 4 [Source:HGNC Symbol;Acc:HGNC:22301]","ENTREZGENE_ACC"
"283232","TMEM80","TMEM80","transmembrane protein 80 [Source:HGNC Symbol;Acc:HGNC:27453]","ENTREZGENE_ACC"
"22954","TRIM32","TRIM32","tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380]","ENTREZGENE_ACC"
"585","BBS4","BBS4","Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]","ENTREZGENE_ACC"
"51601","LIPT1","LIPT1","lipoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:29569]","ENTREZGENE_ACC"
"283459","GATC","GATC","glutamyl-tRNA amidotransferase subunit C [Source:HGNC Symbol;Acc:HGNC:25068]","ENTREZGENE_ACC"
"84881","RPUSD4","RPUSD4","RNA pseudouridine synthase D4 [Source:HGNC Symbol;Acc:HGNC:25898]","ENTREZGENE_ACC"
"7164","TPD52L1","TPD52L1","TPD52 like 1 [Source:HGNC Symbol;Acc:HGNC:12006]","ENTREZGENE_ACC"
"10171","RCL1","RCL1","RNA terminal phosphate cyclase like 1 [Source:HGNC Symbol;Acc:HGNC:17687]","ENTREZGENE_ACC"
"196294","IMMP1L","IMMP1L","inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317]","ENTREZGENE_ACC"
"10973","ASCC3","ASCC3","activating signal cointegrator 1 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:18697]","ENTREZGENE_ACC"
"64062","RBM26","RBM26","RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]","ENTREZGENE_ACC"
"55170","PRMT6","PRMT6","protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241]","ENTREZGENE_ACC"
"79102","RNF26","RNF26","ring finger protein 26 [Source:HGNC Symbol;Acc:HGNC:14646]","ENTREZGENE_ACC"
"55236","UBA6","UBA6","ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581]","ENTREZGENE_ACC"
"115209","OMA1","OMA1","OMA1 zinc metallopeptidase [Source:HGNC Symbol;Acc:HGNC:29661]","ENTREZGENE_ACC"
"4216","MAP3K4","MAP3K4","mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]","ENTREZGENE_ACC"
"55857","KIZ","KIZ","kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865]","ENTREZGENE_ACC"
"57703","CWC22","CWC22","CWC22 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:29322]","ENTREZGENE_ACC"
"51321","AMZ2","AMZ2","archaelysin family metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:28041]","ENTREZGENE_ACC"
"9946","CRYZL1","CRYZL1","crystallin zeta like 1 [Source:HGNC Symbol;Acc:HGNC:2420]","ENTREZGENE_ACC"
"2960","GTF2E1","GTF2E1","general transcription factor IIE subunit 1 [Source:HGNC Symbol;Acc:HGNC:4650]","ENTREZGENE_ACC"
"55585","UBE2Q1","UBE2Q1","ubiquitin conjugating enzyme E2 Q1 [Source:HGNC Symbol;Acc:HGNC:15698]","ENTREZGENE_ACC"
"57037","ANKMY2","ANKMY2","ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]","ENTREZGENE_ACC"
"25934","NIPSNAP3A","NIPSNAP3A","nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619]","ENTREZGENE_ACC"
"729852","UMAD1","UMAD1","UBAP1-MVB12-associated (UMA) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:48955]","ENTREZGENE_ACC"
"89890","KBTBD6","KBTBD6","kelch repeat and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]","ENTREZGENE_ACC"
"51633","OTUD6B","OTUD6B","OTU deubiquitinase 6B [Source:HGNC Symbol;Acc:HGNC:24281]","ENTREZGENE_ACC"
"10564","ARFGEF2","ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]","ENTREZGENE_ACC"
"134218","DNAJC21","DNAJC21","DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]","ENTREZGENE_ACC"
"63939","FAM217B","FAM217B","family with sequence similarity 217 member B [Source:HGNC Symbol;Acc:HGNC:16170]","ENTREZGENE_ACC"
"51000","SLC35B3","SLC35B3","solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]","ENTREZGENE_ACC"
"6874","TAF4","TAF4","TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]","ENTREZGENE_ACC"
"151525","WDSUB1","WDSUB1","WD repeat, sterile alpha motif and U-box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26697]","ENTREZGENE_ACC"
"6908","TBP","TBP","TATA-box binding protein [Source:HGNC Symbol;Acc:HGNC:11588]","ENTREZGENE_ACC"
"116064","LRRC58","LRRC58","leucine rich repeat containing 58 [Source:HGNC Symbol;Acc:HGNC:26968]","ENTREZGENE_ACC"
"55783","CMTR2","CMTR2","cap methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25635]","ENTREZGENE_ACC"
"221143","EEF1AKMT1","EEF1AKMT1","EEF1A lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27351]","ENTREZGENE_ACC"
"79736","TEFM","TEFM","transcription elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26223]","ENTREZGENE_ACC"
"81545","FBXO38","FBXO38","F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]","ENTREZGENE_ACC"
"148423","C1orf52","C1orf52","chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]","ENTREZGENE_ACC"
"8091","HMGA2","HMGA2","high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]","ENTREZGENE_ACC"
"84078","KBTBD7","KBTBD7","kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266]","ENTREZGENE_ACC"
"79686","None","None","None",""
"23283","CSTF2T","CSTF2T","cleavage stimulation factor subunit 2 tau variant [Source:HGNC Symbol;Acc:HGNC:17086]","ENTREZGENE_ACC"
"4534","MTM1","MTM1","myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]","ENTREZGENE_ACC"
"55266","TMEM19","TMEM19","transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]","ENTREZGENE_ACC"
"6883","TAF12","TAF12","TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]","ENTREZGENE_ACC"
"6426","SRSF1","SRSF1","serine and arginine rich splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:10780]","ENTREZGENE_ACC"
"3183","HNRNPC","HNRNPC","heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]","ENTREZGENE_ACC"
"10657","KHDRBS1","KHDRBS1","KH RNA binding domain containing, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]","ENTREZGENE_ACC"
"3190","HNRNPK","HNRNPK","heterogeneous nuclear ribonucleoprotein K [Source:HGNC Symbol;Acc:HGNC:5044]","ENTREZGENE_ACC"
"27316","RBMX","RBMX","RNA binding motif protein X-linked [Source:HGNC Symbol;Acc:HGNC:9910]","ENTREZGENE_ACC"
"23028","KDM1A","KDM1A","lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]","ENTREZGENE_ACC"
"11198","SUPT16H","SUPT16H","SPT16 homolog, facilitates chromatin remodeling subunit [Source:HGNC Symbol;Acc:HGNC:11465]","ENTREZGENE_ACC"
"142","PARP1","PARP1","poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]","ENTREZGENE_ACC"
"10146","G3BP1","G3BP1","G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]","ENTREZGENE_ACC"
"5928","RBBP4","RBBP4","RB binding protein 4, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9887]","ENTREZGENE_ACC"
"6434","TRA2B","TRA2B","transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]","ENTREZGENE_ACC"
"6421","SFPQ","SFPQ","splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]","ENTREZGENE_ACC"
"7027","TFDP1","TFDP1","transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]","ENTREZGENE_ACC"
"6117","RPA1","RPA1","replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]","ENTREZGENE_ACC"
"4670","HNRNPM","HNRNPM","heterogeneous nuclear ribonucleoprotein M [Source:HGNC Symbol;Acc:HGNC:5046]","ENTREZGENE_ACC"
"3181","HNRNPA2B1","HNRNPA2B1","heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]","ENTREZGENE_ACC"
"7520","XRCC5","XRCC5","X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]","ENTREZGENE_ACC"
"1665","DHX15","DHX15","DEAH-box helicase 15 [Source:HGNC Symbol;Acc:HGNC:2738]","ENTREZGENE_ACC"
"3608","ILF2","ILF2","interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]","ENTREZGENE_ACC"
"3065","HDAC1","HDAC1","histone deacetylase 1 [Source:HGNC Symbol;Acc:HGNC:4852]","ENTREZGENE_ACC"
"3184","HNRNPD","HNRNPD","heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]","ENTREZGENE_ACC"
"1457","CSNK2A1","CSNK2A1","casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457]","ENTREZGENE_ACC"
"3185","HNRNPF","HNRNPF","heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]","ENTREZGENE_ACC"
"3192","HNRNPU","HNRNPU","heterogeneous nuclear ribonucleoprotein U [Source:HGNC Symbol;Acc:HGNC:5048]","ENTREZGENE_ACC"
"51031","GLOD4","GLOD4","glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]","ENTREZGENE_ACC"
"4144","MAT2A","MAT2A","methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]","ENTREZGENE_ACC"
"9410","SNRNP40","SNRNP40","small nuclear ribonucleoprotein U5 subunit 40 [Source:HGNC Symbol;Acc:HGNC:30857]","ENTREZGENE_ACC"
"6428","SRSF3","SRSF3","serine and arginine rich splicing factor 3 [Source:HGNC Symbol;Acc:HGNC:10785]","ENTREZGENE_ACC"
"47","ACLY","ACLY","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENTREZGENE_ACC"
"5591","PRKDC","PRKDC","protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]","ENTREZGENE_ACC"
"9555","MACROH2A1","MACROH2A1","macroH2A.1 histone [Source:HGNC Symbol;Acc:HGNC:4740]","ENTREZGENE_ACC"
"22919","MAPRE1","MAPRE1","microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]","ENTREZGENE_ACC"
"8683","SRSF9","SRSF9","serine and arginine rich splicing factor 9 [Source:HGNC Symbol;Acc:HGNC:10791]","ENTREZGENE_ACC"
"7150","TOP1","TOP1","DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]","ENTREZGENE_ACC"
"1660","DHX9","DHX9","DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]","ENTREZGENE_ACC"
"23435","TARDBP","TARDBP","TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]","ENTREZGENE_ACC"
"4841","NONO","NONO","non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]","ENTREZGENE_ACC"
"8125","ANP32A","ANP32A","acidic nuclear phosphoprotein 32 family member A [Source:HGNC Symbol;Acc:HGNC:13233]","ENTREZGENE_ACC"
"6599","SMARCC1","SMARCC1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:HGNC Symbol;Acc:HGNC:11104]","ENTREZGENE_ACC"
"6184","RPN1","RPN1","ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381]","ENTREZGENE_ACC"
"6734","SRPRA","SRPRA","SRP receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:11307]","ENTREZGENE_ACC"
"10226","PLIN3","PLIN3","perilipin 3 [Source:HGNC Symbol;Acc:HGNC:16893]","ENTREZGENE_ACC"
"7264","GFUS","GFUS","GDP-L-fucose synthase [Source:HGNC Symbol;Acc:HGNC:12390]","ENTREZGENE_ACC"
"10113","PREB","PREB","prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]","ENTREZGENE_ACC"
"9601","PDIA4","PDIA4","protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]","ENTREZGENE_ACC"
"2286","FKBP2","FKBP2","FKBP prolyl isomerase 2 [Source:HGNC Symbol;Acc:HGNC:3718]","ENTREZGENE_ACC"
"10960","LMAN2","LMAN2","lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]","ENTREZGENE_ACC"
"51150","SDF4","SDF4","stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188]","ENTREZGENE_ACC"
"10525","HYOU1","HYOU1","hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931]","ENTREZGENE_ACC"
"6836","SURF4","SURF4","surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]","ENTREZGENE_ACC"
"7873","MANF","MANF","mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]","ENTREZGENE_ACC"
"22820","COPG1","COPG1","COPI coat complex subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:2236]","ENTREZGENE_ACC"
"79174","CRELD2","CRELD2","cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]","ENTREZGENE_ACC"
"1650","DDOST","DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728]","ENTREZGENE_ACC"
"10652","YKT6","YKT6","YKT6 v-SNARE homolog [Source:HGNC Symbol;Acc:HGNC:16959]","ENTREZGENE_ACC"
"1798","DPAGT1","DPAGT1","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:2995]","ENTREZGENE_ACC"
"10954","PDIA5","PDIA5","protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811]","ENTREZGENE_ACC"
"977","CD151","CD151","CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]","ENTREZGENE_ACC"
"10237","SLC35B1","SLC35B1","solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798]","ENTREZGENE_ACC"
"29927","SEC61A1","SEC61A1","SEC61 translocon subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:18276]","ENTREZGENE_ACC"
"2132","EXT2","EXT2","exostosin glycosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:3513]","ENTREZGENE_ACC"
"1611","DAP","DAP","death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]","ENTREZGENE_ACC"
"53838","C11orf24","C11orf24","chromosome 11 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:1174]","ENTREZGENE_ACC"
"811","CALR","CALR","calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]","ENTREZGENE_ACC"
"23753","SDF2L1","SDF2L1","stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]","ENTREZGENE_ACC"
"5479","PPIB","PPIB","peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]","ENTREZGENE_ACC"
"23423","TMED3","TMED3","transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]","ENTREZGENE_ACC"
"10548","TM9SF1","TM9SF1","transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]","ENTREZGENE_ACC"
"56005","MYDGF","MYDGF","myeloid derived growth factor [Source:HGNC Symbol;Acc:HGNC:16948]","ENTREZGENE_ACC"
"64834","ELOVL1","ELOVL1","ELOVL fatty acid elongase 1 [Source:HGNC Symbol;Acc:HGNC:14418]","ENTREZGENE_ACC"
"54480","CHPF2","CHPF2","chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]","ENTREZGENE_ACC"
"5034","P4HB","P4HB","prolyl 4-hydroxylase subunit beta [Source:HGNC Symbol;Acc:HGNC:8548]","ENTREZGENE_ACC"
"10263","CDK2AP2","CDK2AP2","cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]","ENTREZGENE_ACC"
"8985","PLOD3","PLOD3","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]","ENTREZGENE_ACC"
"54867","TMEM214","TMEM214","transmembrane protein 214 [Source:HGNC Symbol;Acc:HGNC:25983]","ENTREZGENE_ACC"
"6185","RPN2","RPN2","ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]","ENTREZGENE_ACC"
"6238","RRBP1","RRBP1","ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]","ENTREZGENE_ACC"
"7874","USP7","USP7","ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]","ENTREZGENE_ACC"
"26130","GAPVD1","GAPVD1","GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375]","ENTREZGENE_ACC"
"10075","HUWE1","HUWE1","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:30892]","ENTREZGENE_ACC"
"2547","XRCC6","XRCC6","X-ray repair cross complementing 6 [Source:HGNC Symbol;Acc:HGNC:4055]","ENTREZGENE_ACC"
"55848","PLGRKT","PLGRKT","plasminogen receptor with a C-terminal lysine [Source:HGNC Symbol;Acc:HGNC:23633]","ENTREZGENE_ACC"
"6945","MLX","MLX","MAX dimerization protein MLX [Source:HGNC Symbol;Acc:HGNC:11645]","ENTREZGENE_ACC"
"7157","TP53","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","ENTREZGENE_ACC"
"5607","MAP2K5","MAP2K5","mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6845]","ENTREZGENE_ACC"
"23172","ABRAXAS2","ABRAXAS2","abraxas 2, BRISC complex subunit [Source:HGNC Symbol;Acc:HGNC:28975]","ENTREZGENE_ACC"
"6603","SMARCD2","SMARCD2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:HGNC Symbol;Acc:HGNC:11107]","ENTREZGENE_ACC"
"2969","GTF2I","GTF2I","general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659]","ENTREZGENE_ACC"
"4193","MDM2","MDM2","MDM2 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6973]","ENTREZGENE_ACC"
"54880","BCOR","BCOR","BCL6 corepressor [Source:HGNC Symbol;Acc:HGNC:20893]","ENTREZGENE_ACC"
"1399","CRKL","CRKL","CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]","ENTREZGENE_ACC"
