"initial_alias","converted_alias","name","description","namespace"
"ENSG00000127580","WDR24","WDR24","WD repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:20852]","ARRAYEXPRESS,ENSG"
"ENSG00000161791","FMNL3","FMNL3","formin like 3 [Source:HGNC Symbol;Acc:HGNC:23698]","ARRAYEXPRESS,ENSG"
"ENSG00000140006","WDR89","WDR89","WD repeat domain 89 [Source:HGNC Symbol;Acc:HGNC:20489]","ARRAYEXPRESS,ENSG"
"ENSG00000164603","BMT2","BMT2","base methyltransferase of 25S rRNA 2 homolog [Source:HGNC Symbol;Acc:HGNC:26475]","ARRAYEXPRESS,ENSG"
"ENSG00000135763","URB2","URB2","URB2 ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:28967]","ARRAYEXPRESS,ENSG"
"ENSG00000186895","FGF3","FGF3","fibroblast growth factor 3 [Source:HGNC Symbol;Acc:HGNC:3681]","ARRAYEXPRESS,ENSG"
"ENSG00000185163","DDX51","DDX51","DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]","ARRAYEXPRESS,ENSG"
"ENSG00000169618","PROKR1","PROKR1","prokineticin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4524]","ARRAYEXPRESS,ENSG"
"ENSG00000100099","HPS4","HPS4","HPS4 biogenesis of lysosomal organelles complex 3 subunit 2 [Source:HGNC Symbol;Acc:HGNC:15844]","ARRAYEXPRESS,ENSG"
"ENSG00000107521","HPS1","HPS1","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163]","ARRAYEXPRESS,ENSG"
"ENSG00000107242","PIP5K1B","PIP5K1B","phosphatidylinositol-4-phosphate 5-kinase type 1 beta [Source:HGNC Symbol;Acc:HGNC:8995]","ARRAYEXPRESS,ENSG"
"ENSG00000155252","PI4K2A","PI4K2A","phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:30031]","ARRAYEXPRESS,ENSG"
"ENSG00000184508","HDDC3","HDDC3","HD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30522]","ARRAYEXPRESS,ENSG"
"ENSG00000132842","AP3B1","AP3B1","adaptor related protein complex 3 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:566]","ARRAYEXPRESS,ENSG"
"ENSG00000143622","RIT1","RIT1","Ras like without CAAX 1 [Source:HGNC Symbol;Acc:HGNC:10023]","ARRAYEXPRESS,ENSG"
"ENSG00000173762","CD7","CD7","CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]","ARRAYEXPRESS,ENSG"
"ENSG00000116991","SIPA1L2","SIPA1L2","signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]","ARRAYEXPRESS,ENSG"
"ENSG00000121988","ZRANB3","ZRANB3","zinc finger RANBP2-type containing 3 [Source:HGNC Symbol;Acc:HGNC:25249]","ARRAYEXPRESS,ENSG"
"ENSG00000165113","GKAP1","GKAP1","G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496]","ARRAYEXPRESS,ENSG"
"ENSG00000185009","AP3M1","AP3M1","adaptor related protein complex 3 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:569]","ARRAYEXPRESS,ENSG"
"ENSG00000164076","CAMKV","CAMKV","CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788]","ARRAYEXPRESS,ENSG"
"ENSG00000070718","AP3M2","AP3M2","adaptor related protein complex 3 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:570]","ARRAYEXPRESS,ENSG"
"ENSG00000103723","AP3B2","AP3B2","adaptor related protein complex 3 subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:567]","ARRAYEXPRESS,ENSG"
"ENSG00000186815","TPCN1","TPCN1","two pore segment channel 1 [Source:HGNC Symbol;Acc:HGNC:18182]","ARRAYEXPRESS,ENSG"
"ENSG00000065000","AP3D1","AP3D1","adaptor related protein complex 3 subunit delta 1 [Source:HGNC Symbol;Acc:HGNC:568]","ARRAYEXPRESS,ENSG"
"ENSG00000171885","AQP4","AQP4","aquaporin 4 [Source:HGNC Symbol;Acc:HGNC:637]","ARRAYEXPRESS,ENSG"
"ENSG00000138166","DUSP5","DUSP5","dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]","ARRAYEXPRESS,ENSG"
"ENSG00000121621","KIF18A","KIF18A","kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]","ARRAYEXPRESS,ENSG"
"ENSG00000124449","IRGC","IRGC","immunity related GTPase cinema [Source:HGNC Symbol;Acc:HGNC:28835]","ARRAYEXPRESS,ENSG"
"ENSG00000108523","RNF167","RNF167","ring finger protein 167 [Source:HGNC Symbol;Acc:HGNC:24544]","ARRAYEXPRESS,ENSG"
"ENSG00000157823","AP3S2","AP3S2","adaptor related protein complex 3 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:571]","ARRAYEXPRESS,ENSG"
"ENSG00000082996","RNF13","RNF13","ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]","ARRAYEXPRESS,ENSG"
"ENSG00000120008","WDR11","WDR11","WD repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:13831]","ARRAYEXPRESS,ENSG"
"ENSG00000162341","TPCN2","TPCN2","two pore segment channel 2 [Source:HGNC Symbol;Acc:HGNC:20820]","ARRAYEXPRESS,ENSG"
"ENSG00000132424","PNISR","PNISR","PNN interacting serine and arginine rich protein [Source:HGNC Symbol;Acc:HGNC:21222]","ARRAYEXPRESS,ENSG"
"ENSG00000158470","B4GALT5","B4GALT5","beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]","ARRAYEXPRESS,ENSG"
"ENSG00000167103","PIP5KL1","PIP5KL1","phosphatidylinositol-4-phosphate 5-kinase like 1 [Source:HGNC Symbol;Acc:HGNC:28711]","ARRAYEXPRESS,ENSG"
"ENSG00000084693","AGBL5","AGBL5","AGBL carboxypeptidase 5 [Source:HGNC Symbol;Acc:HGNC:26147]","ARRAYEXPRESS,ENSG"
"ENSG00000054967","RELT","RELT","RELT TNF receptor [Source:HGNC Symbol;Acc:HGNC:13764]","ARRAYEXPRESS,ENSG"
"ENSG00000177879","AP3S1","AP3S1","adaptor related protein complex 3 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:2013]","ARRAYEXPRESS,ENSG"
"ENSG00000140749","IGSF6","IGSF6","immunoglobulin superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:5953]","ARRAYEXPRESS,ENSG"
"ENSG00000176945","MUC20","MUC20","mucin 20, cell surface associated [Source:HGNC Symbol;Acc:HGNC:23282]","ARRAYEXPRESS,ENSG"
"ENSG00000125968","ID1","ID1","inhibitor of DNA binding 1 [Source:HGNC Symbol;Acc:HGNC:5360]","ARRAYEXPRESS,ENSG"
"ENSG00000071462","BUD23","BUD23","BUD23 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:16405]","ARRAYEXPRESS,ENSG"
"ENSG00000241945","PWP2","PWP2","PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]","ARRAYEXPRESS,ENSG"
"ENSG00000177971","IMP3","IMP3","IMP U3 small nucleolar ribonucleoprotein 3 [Source:HGNC Symbol;Acc:HGNC:14497]","ARRAYEXPRESS,ENSG"
"ENSG00000065548","ZC3H15","ZC3H15","zinc finger CCCH-type containing 15 [Source:HGNC Symbol;Acc:HGNC:29528]","ARRAYEXPRESS,ENSG"
"ENSG00000122068","FYTTD1","FYTTD1","forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407]","ARRAYEXPRESS,ENSG"
"ENSG00000108651","UTP6","UTP6","UTP6 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:18279]","ARRAYEXPRESS,ENSG"
"ENSG00000166634","SERPINB12","SERPINB12","serpin family B member 12 [Source:HGNC Symbol;Acc:HGNC:14220]","ARRAYEXPRESS,ENSG"
"ENSG00000136718","IMP4","IMP4","IMP U3 small nucleolar ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:30856]","ARRAYEXPRESS,ENSG"
"ENSG00000131652","THOC6","THOC6","THO complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:28369]","ARRAYEXPRESS,ENSG"
"ENSG00000033050","ABCF2","ABCF2","ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]","ARRAYEXPRESS,ENSG"
"ENSG00000163634","THOC7","THOC7","THO complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:29874]","ARRAYEXPRESS,ENSG"
"ENSG00000145725","PPIP5K2","PPIP5K2","diphosphoinositol pentakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:29035]","ARRAYEXPRESS,ENSG"
"ENSG00000105821","DNAJC2","DNAJC2","DnaJ heat shock protein family (Hsp40) member C2 [Source:HGNC Symbol;Acc:HGNC:13192]","ARRAYEXPRESS,ENSG"
"ENSG00000132361","CLUH","CLUH","clustered mitochondria homolog [Source:HGNC Symbol;Acc:HGNC:29094]","ARRAYEXPRESS,ENSG"
"ENSG00000132467","UTP3","UTP3","UTP3 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24477]","ARRAYEXPRESS,ENSG"
"ENSG00000171163","ZNF692","ZNF692","zinc finger protein 692 [Source:HGNC Symbol;Acc:HGNC:26049]","ARRAYEXPRESS,ENSG"
"ENSG00000105321","CCDC9","CCDC9","coiled-coil domain containing 9 [Source:HGNC Symbol;Acc:HGNC:24560]","ARRAYEXPRESS,ENSG"
"ENSG00000160392","C19orf47","C19orf47","chromosome 19 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26723]","ARRAYEXPRESS,ENSG"
"ENSG00000100296","THOC5","THOC5","THO complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:19074]","ARRAYEXPRESS,ENSG"
"ENSG00000166704","ZNF606","ZNF606","zinc finger protein 606 [Source:HGNC Symbol;Acc:HGNC:25879]","ARRAYEXPRESS,ENSG"
"ENSG00000196652","ZKSCAN5","ZKSCAN5","zinc finger with KRAB and SCAN domains 5 [Source:HGNC Symbol;Acc:HGNC:12867]","ARRAYEXPRESS,ENSG"
"ENSG00000133316","WDR74","WDR74","WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]","ARRAYEXPRESS,ENSG"
"ENSG00000114767","RRP9","RRP9","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16829]","ARRAYEXPRESS,ENSG"
"ENSG00000198157","HMGN5","HMGN5","high mobility group nucleosome binding domain 5 [Source:HGNC Symbol;Acc:HGNC:8013]","ARRAYEXPRESS,ENSG"
"ENSG00000136286","MYO1G","MYO1G","myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]","ARRAYEXPRESS,ENSG"
"ENSG00000051596","THOC3","THOC3","THO complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19072]","ARRAYEXPRESS,ENSG"
"ENSG00000150990","DHX37","DHX37","DEAH-box helicase 37 [Source:HGNC Symbol;Acc:HGNC:17210]","ARRAYEXPRESS,ENSG"
"ENSG00000134987","WDR36","WDR36","WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]","ARRAYEXPRESS,ENSG"
"ENSG00000176566","DCAF4L2","DCAF4L2","DDB1 and CUL4 associated factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:26657]","ARRAYEXPRESS,ENSG"
"ENSG00000005100","DHX33","DHX33","DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]","ARRAYEXPRESS,ENSG"
"ENSG00000168781","PPIP5K1","PPIP5K1","diphosphoinositol pentakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:29023]","ARRAYEXPRESS,ENSG"
"ENSG00000055483","USP36","USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]","ARRAYEXPRESS,ENSG"
"ENSG00000162522","KIAA1522","KIAA1522","KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301]","ARRAYEXPRESS,ENSG"
"ENSG00000089022","MAPKAPK5","MAPKAPK5","MAPK activated protein kinase 5 [Source:HGNC Symbol;Acc:HGNC:6889]","ARRAYEXPRESS,ENSG"
"ENSG00000162493","PDPN","PDPN","podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]","ARRAYEXPRESS,ENSG"
"ENSG00000165682","CLEC1B","CLEC1B","C-type lectin domain family 1 member B [Source:HGNC Symbol;Acc:HGNC:24356]","ARRAYEXPRESS,ENSG"
"ENSG00000188130","MAPK12","MAPK12","mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:HGNC:6874]","ARRAYEXPRESS,ENSG"
"ENSG00000108861","DUSP3","DUSP3","dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]","ARRAYEXPRESS,ENSG"
"ENSG00000107968","MAP3K8","MAP3K8","mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]","ARRAYEXPRESS,ENSG"
"ENSG00000169967","MAP3K2","MAP3K2","mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6854]","ARRAYEXPRESS,ENSG"
"ENSG00000065559","MAP2K4","MAP2K4","mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]","ARRAYEXPRESS,ENSG"
"ENSG00000076984","MAP2K7","MAP2K7","mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]","ARRAYEXPRESS,ENSG"
"ENSG00000085511","MAP3K4","MAP3K4","mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]","ARRAYEXPRESS,ENSG"
"ENSG00000108984","MAP2K6","MAP2K6","mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]","ARRAYEXPRESS,ENSG"
"ENSG00000185386","MAPK11","MAPK11","mitogen-activated protein kinase 11 [Source:HGNC Symbol;Acc:HGNC:6873]","ARRAYEXPRESS,ENSG"
"ENSG00000162889","MAPKAPK2","MAPKAPK2","MAPK activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]","ARRAYEXPRESS,ENSG"
"ENSG00000171435","KSR2","KSR2","kinase suppressor of ras 2 [Source:HGNC Symbol;Acc:HGNC:18610]","ARRAYEXPRESS,ENSG"
"ENSG00000156711","MAPK13","MAPK13","mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]","ARRAYEXPRESS,ENSG"
"ENSG00000103319","EEF2K","EEF2K","eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]","ARRAYEXPRESS,ENSG"
"ENSG00000091436","MAP3K20","MAP3K20","mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797]","ARRAYEXPRESS,ENSG"
"ENSG00000149930","TAOK2","TAOK2","TAO kinase 2 [Source:HGNC Symbol;Acc:HGNC:16835]","ARRAYEXPRESS,ENSG"
"ENSG00000114738","MAPKAPK3","MAPKAPK3","MAPK activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888]","ARRAYEXPRESS,ENSG"
"ENSG00000073803","MAP3K13","MAP3K13","mitogen-activated protein kinase kinase kinase 13 [Source:HGNC Symbol;Acc:HGNC:6852]","ARRAYEXPRESS,ENSG"
"ENSG00000185650","ZFP36L1","ZFP36L1","ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]","ARRAYEXPRESS,ENSG"
"ENSG00000111266","DUSP16","DUSP16","dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]","ARRAYEXPRESS,ENSG"
"ENSG00000120129","DUSP1","DUSP1","dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]","ARRAYEXPRESS,ENSG"
"ENSG00000198131","ZNF544","ZNF544","zinc finger protein 544 [Source:HGNC Symbol;Acc:HGNC:16759]","ARRAYEXPRESS,ENSG"
"ENSG00000100884","CPNE6","CPNE6","copine 6 [Source:HGNC Symbol;Acc:HGNC:2319]","ARRAYEXPRESS,ENSG"
"ENSG00000166452","AKIP1","AKIP1","A-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1170]","ARRAYEXPRESS,ENSG"
"ENSG00000139625","MAP3K12","MAP3K12","mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]","ARRAYEXPRESS,ENSG"
"ENSG00000189042","ZNF567","ZNF567","zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]","ARRAYEXPRESS,ENSG"
"ENSG00000141639","MAPK4","MAPK4","mitogen-activated protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:6878]","ARRAYEXPRESS,ENSG"
"ENSG00000171051","FPR1","FPR1","formyl peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:3826]","ARRAYEXPRESS,ENSG"
"ENSG00000158050","DUSP2","DUSP2","dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]","ARRAYEXPRESS,ENSG"
"ENSG00000140795","MYLK3","MYLK3","myosin light chain kinase 3 [Source:HGNC Symbol;Acc:HGNC:29826]","ARRAYEXPRESS,ENSG"
"ENSG00000114779","ABHD14B","ABHD14B","abhydrolase domain containing 14B [Source:HGNC Symbol;Acc:HGNC:28235]","ARRAYEXPRESS,ENSG"
"ENSG00000198771","RCSD1","RCSD1","RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]","ARRAYEXPRESS,ENSG"
"ENSG00000152422","XRCC4","XRCC4","X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]","ARRAYEXPRESS,ENSG"
"ENSG00000174405","LIG4","LIG4","DNA ligase 4 [Source:HGNC Symbol;Acc:HGNC:6601]","ARRAYEXPRESS,ENSG"
"ENSG00000175198","PCCA","PCCA","propionyl-CoA carboxylase subunit alpha [Source:HGNC Symbol;Acc:HGNC:8653]","ARRAYEXPRESS,ENSG"
"ENSG00000169598","DFFB","DFFB","DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773]","ARRAYEXPRESS,ENSG"
"ENSG00000070501","POLB","POLB","DNA polymerase beta [Source:HGNC Symbol;Acc:HGNC:9174]","ARRAYEXPRESS,ENSG"
"ENSG00000129484","PARP2","PARP2","poly(ADP-ribose) polymerase 2 [Source:HGNC Symbol;Acc:HGNC:272]","ARRAYEXPRESS,ENSG"
"ENSG00000169621","APLF","APLF","aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]","ARRAYEXPRESS,ENSG"
"ENSG00000182952","HMGN4","HMGN4","high mobility group nucleosomal binding domain 4 [Source:HGNC Symbol;Acc:HGNC:4989]","ARRAYEXPRESS,ENSG"
"ENSG00000039650","PNKP","PNKP","polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154]","ARRAYEXPRESS,ENSG"
"ENSG00000105866","SP4","SP4","Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209]","ARRAYEXPRESS,ENSG"
"ENSG00000121864","ZNF639","ZNF639","zinc finger protein 639 [Source:HGNC Symbol;Acc:HGNC:30950]","ARRAYEXPRESS,ENSG"
"ENSG00000137074","APTX","APTX","aprataxin [Source:HGNC Symbol;Acc:HGNC:15984]","ARRAYEXPRESS,ENSG"
"ENSG00000101457","DNTTIP1","DNTTIP1","deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160]","ARRAYEXPRESS,ENSG"
"ENSG00000174306","ZHX3","ZHX3","zinc fingers and homeoboxes 3 [Source:HGNC Symbol;Acc:HGNC:15935]","ARRAYEXPRESS,ENSG"
"ENSG00000146776","ATXN7L1","ATXN7L1","ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]","ARRAYEXPRESS,ENSG"
"ENSG00000090447","TFAP4","TFAP4","transcription factor AP-4 [Source:HGNC Symbol;Acc:HGNC:11745]","ARRAYEXPRESS,ENSG"
"ENSG00000042088","TDP1","TDP1","tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]","ARRAYEXPRESS,ENSG"
"ENSG00000178381","ZFAND2A","ZFAND2A","zinc finger AN1-type containing 2A [Source:HGNC Symbol;Acc:HGNC:28073]","ARRAYEXPRESS,ENSG"
"ENSG00000114626","ABTB1","ABTB1","ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]","ARRAYEXPRESS,ENSG"
"ENSG00000146909","NOM1","NOM1","nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]","ARRAYEXPRESS,ENSG"
"ENSG00000187736","NHEJ1","NHEJ1","non-homologous end joining factor 1 [Source:HGNC Symbol;Acc:HGNC:25737]","ARRAYEXPRESS,ENSG"
"ENSG00000107447","DNTT","DNTT","DNA nucleotidylexotransferase [Source:HGNC Symbol;Acc:HGNC:2983]","ARRAYEXPRESS,ENSG"
"ENSG00000151500","THYN1","THYN1","thymocyte nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:29560]","ARRAYEXPRESS,ENSG"
"ENSG00000140264","SERF2","SERF2","small EDRK-rich factor 2 [Source:HGNC Symbol;Acc:HGNC:10757]","ARRAYEXPRESS,ENSG"
"ENSG00000067798","NAV3","NAV3","neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]","ARRAYEXPRESS,ENSG"
"ENSG00000163637","PRICKLE2","PRICKLE2","prickle planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:20340]","ARRAYEXPRESS,ENSG"
"ENSG00000144354","CDCA7","CDCA7","cell division cycle associated 7 [Source:HGNC Symbol;Acc:HGNC:14628]","ARRAYEXPRESS,ENSG"
"ENSG00000162599","NFIA","NFIA","nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]","ARRAYEXPRESS,ENSG"
"ENSG00000056050","HPF1","HPF1","histone PARylation factor 1 [Source:HGNC Symbol;Acc:HGNC:26051]","ARRAYEXPRESS,ENSG"
"ENSG00000176842","IRX5","IRX5","iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]","ARRAYEXPRESS,ENSG"
"ENSG00000115112","TFCP2L1","TFCP2L1","transcription factor CP2 like 1 [Source:HGNC Symbol;Acc:HGNC:17925]","ARRAYEXPRESS,ENSG"
"ENSG00000124496","TRERF1","TRERF1","transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]","ARRAYEXPRESS,ENSG"
"ENSG00000156030","MIDEAS","MIDEAS","mitotic deacetylase associated SANT domain protein [Source:HGNC Symbol;Acc:HGNC:19853]","ARRAYEXPRESS,ENSG"
"ENSG00000188573","FBLL1","FBLL1","fibrillarin like 1 [Source:HGNC Symbol;Acc:HGNC:35458]","ARRAYEXPRESS,ENSG"
"ENSG00000159248","GJD2","GJD2","gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]","ARRAYEXPRESS,ENSG"
"ENSG00000053918","KCNQ1","KCNQ1","potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]","ARRAYEXPRESS,ENSG"
"ENSG00000198668","CALM1","CALM1","calmodulin 1 [Source:HGNC Symbol;Acc:HGNC:1442]","ARRAYEXPRESS,ENSG"
"ENSG00000158445","KCNB1","KCNB1","potassium voltage-gated channel subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:6231]","ARRAYEXPRESS,ENSG"
"ENSG00000055118","KCNH2","KCNH2","potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]","ARRAYEXPRESS,ENSG"
"ENSG00000126391","FRMD8","FRMD8","FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462]","ARRAYEXPRESS,ENSG"
"ENSG00000129159","KCNC1","KCNC1","potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]","ARRAYEXPRESS,ENSG"
"ENSG00000026559","KCNG1","KCNG1","potassium voltage-gated channel modifier subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:6248]","ARRAYEXPRESS,ENSG"
"ENSG00000162975","KCNF1","KCNF1","potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]","ARRAYEXPRESS,ENSG"
"ENSG00000180509","KCNE1","KCNE1","potassium voltage-gated channel subfamily E regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:6240]","ARRAYEXPRESS,ENSG"
"ENSG00000175538","KCNE3","KCNE3","potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]","ARRAYEXPRESS,ENSG"
"ENSG00000081248","CACNA1S","CACNA1S","calcium voltage-gated channel subunit alpha1 S [Source:HGNC Symbol;Acc:HGNC:1397]","ARRAYEXPRESS,ENSG"
"ENSG00000075043","KCNQ2","KCNQ2","potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]","ARRAYEXPRESS,ENSG"
"ENSG00000035664","DAPK2","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]","ARRAYEXPRESS,ENSG"
"ENSG00000176076","KCNE5","KCNE5","potassium voltage-gated channel subfamily E regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:6241]","ARRAYEXPRESS,ENSG"
"ENSG00000185760","KCNQ5","KCNQ5","potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]","ARRAYEXPRESS,ENSG"
"ENSG00000175548","ALG10B","ALG10B","ALG10 alpha-1,2-glucosyltransferase B [Source:HGNC Symbol;Acc:HGNC:31088]","ARRAYEXPRESS,ENSG"
"ENSG00000145555","MYO10","MYO10","myosin X [Source:HGNC Symbol;Acc:HGNC:7593]","ARRAYEXPRESS,ENSG"
"ENSG00000143473","KCNH1","KCNH1","potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]","ARRAYEXPRESS,ENSG"
"ENSG00000164794","KCNV1","KCNV1","potassium voltage-gated channel modifier subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:18861]","ARRAYEXPRESS,ENSG"
"ENSG00000182674","KCNB2","KCNB2","potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]","ARRAYEXPRESS,ENSG"
"ENSG00000137825","ITPKA","ITPKA","inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]","ARRAYEXPRESS,ENSG"
"ENSG00000168263","KCNV2","KCNV2","potassium voltage-gated channel modifier subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:19698]","ARRAYEXPRESS,ENSG"
"ENSG00000170615","SLC26A5","SLC26A5","solute carrier family 26 member 5 [Source:HGNC Symbol;Acc:HGNC:9359]","ARRAYEXPRESS,ENSG"
"ENSG00000157388","CACNA1D","CACNA1D","calcium voltage-gated channel subunit alpha1 D [Source:HGNC Symbol;Acc:HGNC:1391]","ARRAYEXPRESS,ENSG"
"ENSG00000159197","KCNE2","KCNE2","potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:6242]","ARRAYEXPRESS,ENSG"
"ENSG00000117013","KCNQ4","KCNQ4","potassium voltage-gated channel subfamily Q member 4 [Source:HGNC Symbol;Acc:HGNC:6298]","ARRAYEXPRESS,ENSG"
"ENSG00000184156","KCNQ3","KCNQ3","potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]","ARRAYEXPRESS,ENSG"
